900 N 1000 N 4230 820 -23000 1
1000 N 1250 N 4700 822 -20491 1
1000 N 1250 N 4700 816 -23292 1
1000 N 1250 N 4700 831 -22939 1
1100 N 1250 N 5170 822 -23131 1
1000 N 1100 N 4700 822 -22856 1
900 N 1100 N 4230 825 -22583 1
1000 N 1250 N 4700 827 -20267 1
1000 N 1000 N 4700 821 -19213 1
1000 N 1000 N 4700 823 -19281 1
1100 N 1100 N 5170 824 -21889 1
1100 N 1000 N 5170 819 -22847 1
1100 N 1000 N 5170 822 -22900 1
1100 N 1100 N 5170 817 -22792 1
1000 N 1250 N 4700 824 -22916 1
1000 N 1250 N 4700 817 -22805 1
800 D 1000 D 4160 826 -21565 1
900 N 1100 N 4230 820 -21548 1
800 N 900 D 3760 825 -21558 1
600 N 800 N 2820 826 -21638 1
600 N 700 N 2820 826 -21449 1
700 N 600 N 3290 828 -21681 1
800 N 600 N 3760 829 -21540 1
900 N 800 N 4230 828 -21531 1
1000 D 1100 D 5200 823 -21595 1
800 N 1000 N 3760 828 -21658 1
700 D 800 D 3640 822 -21583 1
600 N 700 N 2820 824 -21680 1
600 N 700 D 2820 822 -21612 1
800 N 700 N 3760 825 -21585 1
900 D 1100 N 4680 832 -21309 1
800 N 1000 N 3760 821 -21377 1
700 N 800 N 3290 820 -21365 1
800 N 700 N 3760 826 -21565 1
600 N 900 N 2820 821 -21331 1
800 N 1000 N 3760 830 -21275 1
1000 D 900 D 5200 833 -20281 1
800 N 800 N 3760 812 -20321 1
700 N 700 N 3290 824 -20229 1
700 N 700 N 3290 825 -20284 1
900 D 800 N 4680 820 -20315 1
900 N 900 N 4230 816 -20300 1
900 D 900 D 4680 825 -21460 1
800 N 800 N 3760 826 -21167 1
700 N 700 N 3290 827 -21302 1
800 N 700 N 3760 829 -21465 1
800 N 700 N 3760 822 -21434 1
800 N 900 N 3760 826 -21553 1
700 N 900 N 3290 826 -21464 1
600 N 900 N 2820 824 -21430 1
600 N 900 N 2820 824 -21468 1
800 N 800 N 3760 830 -21542 1
1100 N 1250 D 5170 822 -20334 0
900 N 1000 D 4230 831 -20433 1
900 N 1000 N 4230 819 -20415 1
1000 N 1100 D 4700 820 -20159 1
1000 N 1100 N 4700 822 -20450 1
1000 N 1100 D 4700 823 -20444 1
1100 N 1250 D 5170 818 -22813 1
1000 N 1100 D 4700 826 -20311 1
1000 N 1100 N 4700 827 -20239 1
1100 N 1100 D 5170 819 -22953 1
900 N 1000 N 4230 818 -20251 1
900 N 1000 D 4230 823 -20173 1
900 N 1000 N 4230 829 -20222 1
1100 D 1250 D 5720 817 -20321 0
1100 N 1250 D 5170 821 -22925 1
1100 D 1250 D 5720 818 -20372 0
1100 N 1250 D 5170 815 -22894 1
1000 N 1250 D 4700 819 -20400 1
1508 D 1200 D 7843 830 -23356 0
1508 D 1250 D 7843 834 -23309 0
1458 D 1200 D 7583 842 -23308 0
1508 D 1150 D 7843 830 -23379 0
1358 D 1100 D 7063 835 -23655 0
1408 D 1250 D 7323 838 -23200 0
1358 D 1300 D 7063 840 -23423 0
1408 D 1250 D 7323 834 -23265 0
1458 D 1400 D 7583 840 -23669 0
1508 D 1450 D 7843 847 -23500 0
1458 D 1400 D 7583 830 -23538 0
1308 D 1150 D 6803 839 -23496 0
1258 D 1100 D 6543 838 -23475 0
1308 D 1150 D 6803 833 -23482 0
1558 D 1400 D 8103 832 -23658 0
1608 D 1500 D 8363 832 -23524 0
1458 D 1300 D 7583 832 -23603 0
1508 D 1350 D 7843 841 -23201 0
1458 D 1300 D 7583 845 -23257 0
1508 D 1350 D 7843 840 -23474 0
1458 D 1300 D 7583 842 -23329 0
1508 D 1350 D 7843 839 -23253 0
1358 D 1200 D 7063 854 -23237 0
1408 D 1250 D 7323 848 -23212 0
1258 D 1200 D 6543 831 -23286 0
1308 D 1250 D 6803 843 -23293 0
1358 D 1200 D 7063 837 -23570 0
1408 D 1250 D 7323 835 -23330 0
1408 D 1100 D 7323 834 -23490 0
1308 D 1250 D 6803 838 -23419 0
1308 D 1200 D 6803 833 -23425 0
1308 D 1150 D 6803 837 -23494 0
1558 D 1450 D 8103 838 -23436 0
1508 D 1250 D 7843 825 -23733 0
1458 D 1200 D 7583 834 -23604 0
1508 D 1250 D 7843 839 -23228 0
800 D 900 D 4160 834 -21512 1
1000 D 900 D 5200 833 -21439 1
1100 D 1000 D 5720 831 -21559 0
1000 D 800 D 5200 850 -21585 1
800 D 700 D 4160 829 -21641 1
900 D 1000 D 4680 841 -21466 1
800 D 900 D 4160 823 -21493 1
1000 D 1000 D 5200 831 -21415 1
1200 D 1200 D 6240 836 -21721 0
1000 D 1100 D 5200 835 -21757 1
1000 D 1000 D 5200 833 -21826 1
800 D 700 D 4160 848 -21705 1
800 D 700 D 4160 842 -21606 1
900 D 800 D 4680 845 -21627 1
1200 D 1200 D 6240 849 -21724 0
1000 D 1000 D 5200 845 -21718 1
900 D 900 D 4680 832 -21739 1
900 N 900 D 4230 844 -21396 1
800 D 900 D 4160 835 -21393 1
1000 D 1000 D 5200 842 -21376 1
1100 D 1100 D 5720 820 -21367 0
1000 D 900 D 5200 872 -21263 1
800 D 800 D 4160 839 -21466 1
900 D 800 N 4680 841 -21500 1
800 D 800 D 4160 836 -21461 1
1000 D 900 D 5200 834 -21476 1
1350 D 1100 D 7020 843 -21607 0
1000 D 900 D 5200 833 -21678 1
900 D 900 D 4680 830 -21685 1
800 N 800 N 3760 829 -21469 1
800 D 800 D 4160 836 -21582 1
900 D 800 N 4680 833 -21579 1
1100 D 1100 D 5720 833 -21505 0
1000 D 900 D 5200 837 -21397 1
800 D 900 D 4160 839 -21629 1
900 D 900 D 4680 841 -21520 1
700 D 800 D 3640 836 -21648 1
700 D 700 D 3640 836 -21605 1
1100 D 900 D 5720 828 -21916 0
1000 D 800 D 5200 832 -22059 1
900 D 700 D 4680 832 -21781 1
800 D 700 D 4160 831 -21548 1
700 D 700 D 3640 838 -21615 1
800 D 800 D 4160 826 -21570 1
1200 D 1200 D 6240 833 -21846 0
1000 D 1100 D 5200 838 -21741 1
900 D 1000 D 4680 833 -21792 1
700 D 800 D 3640 830 -21895 1
700 D 700 D 3640 835 -21808 1
700 D 700 D 3640 835 -21744 1
1100 D 1100 D 5720 834 -21973 0
1000 D 1000 D 5200 834 -21913 1
900 D 900 D 4680 837 -21778 1
1000 D 900 N 5200 841 -21642 1
800 D 800 D 4160 828 -21603 1
700 D 700 N 3640 836 -21667 1
1100 D 1000 N 5720 834 -21640 0
900 D 900 N 4680 826 -21523 1
800 D 800 D 4160 828 -21576 1
1000 N 900 N 4700 827 -21608 1
800 D 700 N 4160 839 -21522 1
800 D 800 D 4160 838 -21515 1
1200 D 1100 D 6240 841 -21760 0
1100 D 900 N 5720 837 -21752 0
1000 D 900 N 5200 832 -21795 1
1000 N 800 D 4700 831 -21711 1
700 D 700 N 3640 832 -21631 1
700 D 700 N 3640 828 -21782 1
1100 D 1000 N 5720 843 -21773 0
1100 D 900 N 5720 837 -21801 0
800 D 800 D 4160 829 -21802 1
1100 D 900 N 5720 834 -21660 0
900 N 1250 N 4230 821 -20319 1
900 N 1100 N 4230 821 -20114 1
900 D 1100 N 4680 823 -20445 1
900 N 1100 N 4230 829 -20423 1
1000 D 1250 N 5200 825 -22479 1
1000 N 1250 N 4700 823 -20017 1
1000 N 1250 N 4700 822 -20075 1
1000 N 1250 N 4700 821 -20275 1
900 D 1250 N 4680 826 -20262 1
1000 N 1100 N 4700 822 -20403 1
1100 N 1250 N 5170 823 -22846 1
1000 N 1250 N 4700 818 -20286 1
1100 N 1250 N 5170 823 -22749 1
1100 N 1250 N 5170 823 -23178 1
1100 N 1250 N 5170 824 -23021 1
1100 N 1250 D 5170 820 -22539 1
1000 D 1250 N 5200 820 -22623 1
1000 N 1250 D 4700 817 -20226 1
800 D 1000 N 4160 825 -21378 1
1000 N 1100 N 4700 834 -21489 1
800 N 900 D 3760 827 -21527 1
600 N 800 N 2820 847 -21540 1
600 N 700 N 2820 832 -21471 1
600 N 600 N 2820 829 -21657 1
800 N 600 N 3760 828 -21560 1
800 N 700 D 3760 828 -21571 1
900 D 1100 N 4680 836 -21163 1
800 N 1000 N 3760 832 -21244 1
700 N 900 D 3290 829 -21059 1
600 N 700 D 2820 838 -21299 1
700 N 700 N 3290 836 -21207 1
800 N 800 N 3760 837 -21291 1
900 D 1100 D 4680 829 -21494 1
900 N 1000 N 4230 832 -21579 1
700 C 800 N 4230 833 -22092 1
800 N 700 D 3760 839 -21628 1
600 N 900 N 2820 840 -21472 1
900 N 1000 N 4230 836 -21434 1
1000 D 1100 N 5200 831 -21499 1
800 N 900 N 3760 836 -21462 1
700 N 800 N 3290 830 -21382 1
700 D 800 N 3640 834 -21436 1
900 D 900 D 4680 824 -21448 1
900 N 1000 N 4230 826 -21389 1
900 D 1000 D 4680 845 -21595 1
800 N 900 N 3760 828 -21590 1
700 N 800 N 3290 827 -21544 1
800 N 900 N 3760 822 -21628 1
800 N 900 D 3760 834 -21593 1
800 N 1000 N 3760 836 -21561 1
700 N 900 N 3290 836 -21467 1
800 N 900 N 3760 831 -21337 1
600 N 900 N 2820 842 -21523 1
900 N 1000 N 4230 839 -21477 1
1000 N 1250 N 4700 820 -20427 1
1000 D 1100 D 5200 824 -22755 1
1000 N 1100 N 4700 817 -20149 1
1000 D 1250 D 5200 819 -22993 1
1100 N 1250 N 5170 818 -23040 1
1000 D 1250 D 5200 818 -23114 1
1100 N 1250 N 5170 820 -23053 1
900 D 1100 D 4680 840 -20230 1
900 N 1100 N 4230 826 -20010 1
1000 D 1000 D 5200 820 -22604 1
1000 N 1000 N 4700 818 -20393 1
1000 D 1000 D 5200 817 -22924 1
1000 N 1100 N 4700 816 -20348 1
1100 D 1000 D 5720 819 -20191 0
1100 N 1000 N 5170 821 -22989 1
1100 D 1100 D 5720 823 -20315 0
1000 N 1100 N 4700 821 -20298 1
900 D 1100 D 4680 820 -20418 1
600 N 700 N 2820 829 -21338 1
700 N 800 N 3290 838 -21449 1
1100 N 1250 N 5170 831 -21290 1
900 N 1100 N 4230 848 -21652 1
800 N 1000 N 3760 834 -21295 1
700 N 800 N 3290 834 -21505 1
700 N 800 N 3290 827 -21537 1
800 N 700 N 3760 836 -21433 1
1100 N 1250 N 5170 831 -21675 1
1000 N 1250 N 4700 829 -21663 1
1000 D 1100 N 5200 831 -21536 1
800 N 1000 N 3760 830 -21705 1
700 N 800 N 3290 834 -21613 1
600 N 700 N 2820 843 -21631 1
1100 D 1250 N 5720 838 -21305 0
1000 N 1100 N 4700 840 -21226 1
900 D 1000 D 4680 837 -21125 1
800 N 900 N 3760 831 -21332 1
600 N 700 N 2820 833 -21379 1
600 N 800 N 2820 859 -21304 1
1100 N 1100 N 5170 831 -21474 1
1000 N 1000 N 4700 842 -21523 1
900 D 900 D 4680 840 -21487 1
800 N 700 N 3760 833 -21552 1
700 N 600 N 3290 834 -21589 1
700 N 700 N 3290 831 -21449 1
1100 D 1100 N 5720 837 -21971 0
1100 N 1000 N 5170 825 -21475 1
900 D 800 N 4680 841 -21449 1
800 N 700 N 3760 831 -21549 1
700 N 600 N 3290 829 -21356 1
800 N 700 N 3760 838 -21315 1
1000 D 1100 N 5200 832 -21424 1
800 N 1000 N 3760 828 -21549 1
700 D 900 N 3640 833 -21427 1
600 N 800 N 2820 831 -21491 1
1000 D 1250 D 5200 818 -22774 1
1000 N 1100 N 4700 820 -20472 1
1000 D 1000 D 5200 826 -23049 1
1000 N 1100 N 4700 823 -20566 1
1100 D 1250 D 5720 820 -20156 0
1100 N 1100 N 5170 829 -23009 1
1100 D 1250 D 5720 819 -20356 0
1000 N 1100 N 4700 829 -20341 1
1000 D 1100 D 5200 820 -22907 1
1000 N 1100 N 4700 823 -20413 1
900 D 1000 D 4680 827 -20628 1
900 N 1000 N 4230 818 -20599 1
900 D 1000 D 4680 819 -20576 1
1100 N 1250 D 5170 830 -22886 1
1100 D 1250 D 5720 817 -20364 0
1100 N 1250 D 5170 821 -22848 1
1000 D 1250 D 5200 820 -22493 1
1100 N 1100 N 5170 824 -22734 1
900 F 1000 F 4680 827 -21952 1
1000 F 1100 F 5200 832 -21954 0
900 F 1000 F 4680 828 -21856 1
800 F 900 F 4160 849 -21933 1
700 F 800 F 3640 829 -21738 1
600 F 600 F 3120 835 -21889 1
700 F 600 F 3640 827 -21779 1
900 F 700 F 4680 826 -21618 1
900 N 1000 N 4230 829 -21526 1
800 N 900 N 3760 826 -21442 1
600 N 700 N 2820 830 -21383 1
700 N 600 N 3290 829 -21255 1
700 N 600 N 3290 829 -21452 1
800 F 700 F 4160 832 -21942 1
1000 F 1100 F 5200 831 -21940 0
900 F 900 F 4680 836 -21880 1
700 F 800 F 3640 832 -21845 1
800 F 800 F 4160 825 -21848 1
800 F 900 F 4160 830 -21850 1
900 F 1000 F 4680 825 -22083 1
800 F 900 F 4160 825 -21918 1
600 F 700 F 3120 828 -21933 1
600 F 700 F 3120 833 -21796 1
600 F 700 F 3120 828 -21807 1
800 F 800 F 4160 829 -21902 1
900 F 900 F 4680 829 -21960 1
1000 F 1100 F 5200 834 -21995 0
900 F 1000 F 4680 830 -21802 1
800 F 900 F 4160 830 -22177 1
700 F 800 F 3640 831 -22057 1
700 F 800 F 3640 828 -21940 1
800 F 900 F 4160 871 -22120 1
800 F 900 F 4160 827 -21895 1
700 F 800 F 3640 830 -21974 1
800 F 900 F 4160 829 -21998 1
800 F 900 F 4160 831 -21861 1
700 F 800 F 3640 828 -21711 1
800 F 900 F 4160 828 -21580 1
1100 F 1250 F 5720 826 -22127 0
1000 F 1100 F 5200 812 -22114 0
800 F 900 F 4160 832 -22150 1
700 F 800 F 3640 829 -21977 1
600 F 700 F 3120 825 -22117 1
600 F 700 F 3120 837 -22049 1
1250 F 1250 F 6500 837 -21967 0
1000 F 1100 F 5200 839 -19454 0
900 F 1000 F 4680 831 -22000 1
700 F 800 F 3640 835 -21822 1
600 F 700 F 3120 837 -21956 1
600 F 600 F 3120 842 -21791 1
1250 F 1250 F 6500 837 -22098 0
1000 F 1100 F 5200 831 -21937 0
900 F 1000 F 4680 834 -22048 1
700 F 800 F 3640 836 -21854 1
700 F 700 F 3640 836 -22026 1
700 F 800 F 3640 832 -21973 1
1000 F 1000 F 5200 840 -22117 0
800 F 900 F 4160 837 -22112 1
700 F 800 F 3640 837 -22153 1
600 F 600 F 3120 854 -22025 1
600 F 600 F 3120 829 -22117 1
700 F 700 F 3640 833 -22096 1
1250 F 1250 F 6500 837 -21820 0
1100 F 1250 F 5720 838 -21825 0
1000 F 1100 F 5200 835 -21905 0
900 F 900 F 4680 835 -22062 1
800 F 800 F 4160 848 -21860 1
700 F 800 F 3640 834 -21962 1
1000 F 1100 F 5200 832 -21689 0
900 F 1000 F 4680 845 -21859 1
800 F 900 F 4160 839 -21859 1
700 F 700 F 3640 842 -21503 1
